Sample_ID,site,site_shortcode,week,Region,season,date,year,size,size_code,total_organisms,C_Polychaete,P_Echinodermata,P_mollusca,sP_Crustacea,sP_Vertebrata,P_Sipuncula,unknown ,sC_Sedentaria ,sC_Errantia_Aciculata ,C_Ophiuroidea ,C_Echinoidea,C_Caudofoveata ,C_Bivalvia ,C_Gastropoda ,C_Scaphopoda,O_Amphipoda,sO_Cladocera ,sC_Copepoda ,O_Decapoda ,O_Cumacea ,C_Ostracoda ,fragments,temp,sal_psu,DO_sat,DO_mgL,pH,Chlorophyll_ugL,BGA_ugL,BGA_RFU,depth
CRIS_W24_OB_NS_SM,Cristobal,CRIS,W24,OB,NS,4/3/18,2018,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28.1,35.65,86.8,5.56,8.13,2.49,6.19,2.33,20.9
CRIS_W24_OB_NS_SM,Cristobal,CRIS,W24,OB,NS,4/3/18,2018,combined,SUM,8,2,0,4,2,0,0,0,2,0,0,0,0,2,2,0,0,0,1,1,0,0,12,28.1,35.65,86.8,5.56,8.13,2.49,6.19,2.33,20.9
CRIS_W25_OB_NS_LG,Cristobal,CRIS,W25,OB,NS,4/10/18,2018,500,LG,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28.4,35.7,90.6,5.78,8.16,1.58,4.86,1.85,21.7
CRIS_W25_OB_NS_SM,Cristobal,CRIS,W25,OB,NS,4/10/18,2018,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28.4,35.7,90.6,5.78,8.16,1.58,4.86,1.85,21.7
CRIS_W25_OB_NS_SM,Cristobal,CRIS,W25,OB,NS,4/10/18,2018,combined,SUM,3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28.4,35.7,90.6,5.78,8.16,1.58,4.86,1.85,21.7
CRIS_W26_OB_NS_LG,Cristobal,CRIS,W26,OB,NS,4/18/18,2018,500,LG,10,2,0,5,3,0,0,0,1,1,0,0,0,4,1,0,0,0,0,1,0,2,5,28.6,35.93,80.1,5.08,8.11,2.63,6.51,2.45,24.7
CRIS_W26_OB_NS_SM,Cristobal,CRIS,W26,OB,NS,4/18/18,2018,250,SM,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,28.6,35.93,80.1,5.08,8.11,2.63,6.51,2.45,24.7
CRIS_W26_OB_NS_SM,Cristobal,CRIS,W26,OB,NS,4/18/18,2018,combined,SUM,12,2,0,5,4,0,0,1,1,1,0,0,0,4,1,0,0,0,0,2,0,2,8,28.6,35.93,80.1,5.08,8.11,2.63,6.51,2.45,24.7
CRIS_W27_OB_NS_LG,Cristobal,CRIS,W27,OB,NS,4/24/18,2018,500,LG,8,2,0,3,3,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,2,5,28.6,35.79,79.9,5.08,8.15,3.73,7.37,2.76,22.5
CRIS_W27_OB_NS_SM,Cristobal,CRIS,W27,OB,NS,4/24/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,35.79,79.9,5.08,8.15,3.73,7.37,2.76,22.5
CRIS_W27_OB_NS_SM,Cristobal,CRIS,W27,OB,NS,4/24/18,2018,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,35.79,79.9,5.08,8.15,3.73,7.37,2.76,22.5
CRIS_W27_OB_NS_SM,Cristobal,CRIS,W27,OB,NS,4/24/18,2018,combined,SUM,8,2,0,3,3,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,2,5,28.6,35.79,79.9,5.08,8.15,3.73,7.37,2.76,22.5
CRIS_W28_OB_NS_LG,Cristobal,CRIS,W28,OB,NS,5/2/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,28.59,35.8,74.7,4.74,8.14,1.76,5.51,2.08,23.429
CRIS_W28_OB_NS_SM,Cristobal,CRIS,W28,OB,NS,5/2/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28.59,35.8,74.7,4.74,8.14,1.76,5.51,2.08,23.429
CRIS_W28_OB_NS_SM,Cristobal,CRIS,W28,OB,NS,5/2/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,28.59,35.8,74.7,4.74,8.14,1.76,5.51,2.08,23.429
CRIS_W29_OB_NS_LG,Cristobal,CRIS,W29,OB,NS,5/9/18,2018,500,LG,15,1,1,6,7,0,0,0,1,0,1,0,0,5,1,0,0,0,0,1,0,6,4,28.705,35.89,66.8,4.23,8.13,3.79,8.22,3.07,23.487
CRIS_W29_OB_NS_SM,Cristobal,CRIS,W29,OB,NS,5/9/18,2018,250,SM,9,6,0,0,1,0,0,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,9,28.705,35.89,66.8,4.23,8.13,3.79,8.22,3.07,23.487
CRIS_W29_OB_NS_SM,Cristobal,CRIS,W29,OB,NS,5/9/18,2018,combined,SUM,24,7,1,6,8,0,0,2,4,3,1,0,0,5,1,0,0,0,1,1,0,6,13,28.705,35.89,66.8,4.23,8.13,3.79,8.22,3.07,23.487
CRIS_W30_OB_NS_LG,Cristobal,CRIS,W30,OB,NS,5/15/18,2018,500,LG,4,1,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,28.9,35.96,71.2,4.5,8.15,3.77,8.37,3.13,23.8
CRIS_W30_OB_NS_SM,Cristobal,CRIS,W30,OB,NS,5/15/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,35.96,71.2,4.5,8.15,3.77,8.37,3.13,23.8
CRIS_W30_OB_NS_SM,Cristobal,CRIS,W30,OB,NS,5/15/18,2018,combined,SUM,4,1,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,28.9,35.96,71.2,4.5,8.15,3.77,8.37,3.13,23.8
CRIS_W31_OB_NS_LG,Cristobal,CRIS,W31,OB,NS,5/22/18,2018,500,LG,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,29.03,35.9,65.1,4.11,7.95,4.25,7.38,3.31,25.084
CRIS_W31_OB_NS_SM,Cristobal,CRIS,W31,OB,NS,5/22/18,2018,250,SM,12,4,0,0,6,1,0,1,4,0,0,0,0,0,0,0,0,0,3,0,1,2,13,29.03,35.9,65.1,4.11,7.95,4.25,7.38,3.31,25.1
CRIS_W31_OB_NS_SM,Cristobal,CRIS,W31,OB,NS,5/22/18,2018,combined,SUM,17,4,0,0,10,2,0,1,4,0,0,0,0,0,0,0,0,0,3,2,2,3,18,29.03,35.9,65.1,4.11,7.95,4.25,7.38,3.31,25.1
CRIS_W32_OB_NS_LG,Cristobal,CRIS,W32,OB,NS,5/29/18,2018,500,LG,6,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,4,29.514,35.9,89.5,5.6,8.02,2.13,6.18,2.64,18.891
CRIS_W32_OB_NS_SM,Cristobal,CRIS,W32,OB,NS,5/29/18,2018,250,SM,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29.514,35.9,89.5,5.6,8.02,2.13,6.18,2.64,18.891
CRIS_W32_OB_NS_SM,Cristobal,CRIS,W32,OB,NS,5/29/18,2018,combined,SUM,8,2,0,3,3,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2,0,1,5,29.514,35.9,89.5,5.6,8.02,2.13,6.18,2.64,18.891
CRIS_W33_OB_NS_LG,Cristobal,CRIS,W33,OB,NS,6/6/18,2018,500,LG,10,4,0,1,3,1,0,1,3,1,0,0,0,0,1,0,0,0,2,1,0,0,3,29.305,36.02,57.1,3.58,7.91,2.49,7.15,2.95,23.081
CRIS_W33_OB_NS_SM,Cristobal,CRIS,W33,OB,NS,6/6/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.305,36.02,57.1,3.58,7.91,2.49,7.15,2.95,23.081
CRIS_W33_OB_NS_SM,Cristobal,CRIS,W33,OB,NS,6/6/18,2018,combined,SUM,11,4,0,1,4,1,0,1,3,1,0,0,0,0,1,0,0,0,2,2,0,0,3,29.305,36.02,57.1,3.58,7.91,2.49,7.15,2.95,23.081
CRIS_W34_OB_NS_LG,Cristobal,CRIS,W34,OB,NS,6/12/18,2018,500,LG,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.409,35.97,48.8,3.05,7.9,3.21,8.26,3.31,24.729
CRIS_W34_OB_NS_SM,Cristobal,CRIS,W34,OB,NS,6/12/18,2018,250,SM,6,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,29.409,35.97,48.8,3.05,7.9,3.21,8.26,3.31,24.729
CRIS_W34_OB_NS_SM,Cristobal,CRIS,W34,OB,NS,6/12/18,2018,combined,SUM,9,6,0,1,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,6,29.409,35.97,48.8,3.05,7.9,3.21,8.26,3.31,24.729
CRIS_W35_OB_NS_LG,Cristobal,CRIS,W35,OB,NS,6/19/18,2018,500,LG,5,0,0,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,29.505,35.88,50.1,3.13,7.95,2.35,6.76,2.83,22.746
CRIS_W35_OB_NS_SM,Cristobal,CRIS,W35,OB,NS,6/19/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.505,35.88,50.1,3.13,7.95,2.35,6.76,2.83,22.746
CRIS_W35_OB_NS_SM,Cristobal,CRIS,W35,OB,NS,6/19/18,2018,combined,SUM,5,0,0,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,29.505,35.88,50.1,3.13,7.95,2.35,6.76,2.83,22.746
CRIS_W36_OB_NS_LG,Cristobal,CRIS,W36,OB,NS,6/26/18,2018,500,LG,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,29.315,36.36,35.1,2.2,7.85,2.02,2.9,2.74,23.266
CRIS_W36_OB_NS_SM,Cristobal,CRIS,W36,OB,NS,6/26/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.315,36.36,35.1,2.2,7.85,2.02,2.9,2.74,23.266
CRIS_W36_OB_NS_SM,Cristobal,CRIS,W36,OB,NS,6/26/18,2018,combined,SUM,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,29.315,36.36,35.1,2.2,7.85,2.02,2.9,2.74,23.266
CRIS_W37_OB_NS_LG,Cristobal,CRIS,W37,OB,NS,7/3/18,2018,500,LG,5,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,29.264,36.24,41.4,2.6,7.86,1.45,2.23,2.34,20.626
CRIS_W37_OB_NS_SM,Cristobal,CRIS,W37,OB,NS,7/3/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.264,36.24,41.4,2.6,7.86,1.45,2.23,2.34,20.626
CRIS_W37_OB_NS_SM,Cristobal,CRIS,W37,OB,NS,7/3/18,2018,combined,SUM,5,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,29.264,36.24,41.4,2.6,7.86,1.45,2.23,2.34,20.626
CRIS_W38_OB_NS_LG,Cristobal,CRIS,W38,OB,NS,7/11/18,2018,500,LG,5,1,0,3,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,29.439,36.25,30.4,1.9,7.81,1.3,1.56,1.95,23.823
CRIS_W38_OB_NS_SM,Cristobal,CRIS,W38,OB,NS,7/11/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.439,36.25,30.4,1.9,7.81,1.3,1.56,1.95,23.823
CRIS_W38_OB_NS_SM,Cristobal,CRIS,W38,OB,NS,7/11/18,2018,combined,SUM,5,1,0,3,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,29.439,36.25,30.4,1.9,7.81,1.3,1.56,1.95,23.823
CRIS_W39_OB_NS_LG,Cristobal,CRIS,W39,OB,NS,7/17/18,2018,500,LG,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,28.92,35.76,52.2,3.3,7.97,1.07,1.57,1.95,17.247
CRIS_W39_OB_NS_SM,Cristobal,CRIS,W39,OB,NS,7/17/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.92,35.76,52.2,3.3,7.97,1.07,1.57,1.95,17.247
CRIS_W39_OB_NS_SM,Cristobal,CRIS,W39,OB,NS,7/17/18,2018,combined,SUM,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,28.92,35.76,52.2,3.3,7.97,1.07,1.57,1.95,17.247
CRIS_W40_OB_NS_LG,Cristobal,CRIS,W40,OB,NS,7/24/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.096,36,32.3,2.03,7.86,0.61,1.13,1.69,20.762
CRIS_W40_OB_NS_SM,Cristobal,CRIS,W40,OB,NS,7/24/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.096,36,32.3,2.03,7.86,0.61,1.13,1.69,20.762
CRIS_W40_OB_NS_SM,Cristobal,CRIS,W40,OB,NS,7/24/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.096,36,32.3,2.03,7.86,0.61,1.13,1.69,20.762
CRIS_W41_OB_HS_LG,Cristobal,CRIS,W41,OB,HS,8/1/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,28.756,35.97,39.5,2.5,7.93,0.92,1.47,1.89,20.335
CRIS_W41_OB_HS_SM,Cristobal,CRIS,W41,OB,HS,8/1/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,28.756,35.97,39.5,2.5,7.93,0.92,1.47,1.89,20.335
CRIS_W41_OB_HS_SM,Cristobal,CRIS,W41,OB,HS,8/1/18,2018,combined,SUM,3,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,13,28.756,35.97,39.5,2.5,7.93,0.92,1.47,1.89,20.335
CRIS_W42_OB_HS_LG,Cristobal,CRIS,W42,OB,HS,8/7/18,2018,500,LG,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,28.713,35.77,55,3.49,8,1.45,2.04,2.23,17.628
CRIS_W42_OB_HS_SM,Cristobal,CRIS,W42,OB,HS,8/7/18,2018,250,SM,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,28.713,35.77,55,3.49,8,1.45,2.04,2.23,17.628
CRIS_W42_OB_HS_SM,Cristobal,CRIS,W42,OB,HS,8/7/18,2018,combined,SUM,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,10,28.713,35.77,55,3.49,8,1.45,2.04,2.23,17.628
CRIS_W43_OB_HS_LG,Cristobal,CRIS,W43,OB,HS,8/14/18,2018,500,LG,3,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28.427,36.13,63.9,4.06,8.07,1.22,2.14,2.29,22.32
CRIS_W43_OB_HS_SM,Cristobal,CRIS,W43,OB,HS,8/14/18,2018,250,SM,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,28.427,36.13,63.9,4.06,8.07,1.22,2.14,2.29,22.32
CRIS_W43_OB_HS_SM,Cristobal,CRIS,W43,OB,HS,8/14/18,2018,combined,SUM,5,3,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,9,28.427,36.13,63.9,4.06,8.07,1.22,2.14,2.29,22.32
CRIS_W44_OB_HS_LG,Cristobal,CRIS,W44,OB,HS,8/21/18,2018,500,LG,6,1,1,3,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,16,28.736,36.05,40.4,2.56,7.96,1.49,2.38,2.43,20.4
CRIS_W44_OB_HS_SM,Cristobal,CRIS,W44,OB,HS,8/21/18,2018,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28.736,36.05,40.4,2.56,7.96,1.49,2.38,2.43,20.4
CRIS_W44_OB_HS_SM,Cristobal,CRIS,W44,OB,HS,8/21/18,2018,combined,SUM,7,2,1,3,0,1,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,20,28.736,36.05,40.4,2.56,7.96,1.49,2.38,2.43,20.4
CRIS_W45_OB_HS_LG,Cristobal,CRIS,W45,OB,HS,8/28/18,2018,500,LG,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,28.794,35.38,45.6,2.89,8.01,2.11,5.43,2.73,21.715
CRIS_W45_OB_HS_SM,Cristobal,CRIS,W45,OB,HS,8/28/18,2018,250,SM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.794,35.38,45.6,2.89,8.01,2.11,5.43,2.73,21.715
CRIS_W45_OB_HS_SM,Cristobal,CRIS,W45,OB,HS,8/28/18,2018,combined,SUM,5,0,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,28.794,35.38,45.6,2.89,8.01,2.11,5.43,2.73,21.715
CRIS_W46_OB_HS_LG,Cristobal,CRIS,W46,OB,HS,9/4/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,28.709,35.42,53.3,3.38,8.08,2.1,5.25,2.67,20.521
CRIS_W46_OB_HS_SM,Cristobal,CRIS,W46,OB,HS,9/4/18,2018,250,SM,4,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,28.709,35.42,53.3,3.38,8.08,2.1,5.25,2.67,20.521
CRIS_W46_OB_HS_SM,Cristobal,CRIS,W46,OB,HS,9/4/18,2018,combined,SUM,6,3,0,2,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,11,28.709,35.42,53.3,3.38,8.08,2.1,5.25,2.67,20.521
CRIS_W47_OB_HS_LG,Cristobal,CRIS,W47,OB,HS,9/11/18,2018,500,LG,4,1,0,3,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,5,28.682,35.46,61.3,3.89,8.15,3.47,8.84,3.81,21.849
CRIS_W47_OB_HS_SM,Cristobal,CRIS,W47,OB,HS,9/11/18,2018,250,SM,5,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28.682,35.46,61.3,3.89,8.15,3.47,8.84,3.81,21.849
CRIS_W47_OB_HS_SM,Cristobal,CRIS,W47,OB,HS,9/11/18,2018,combined,SUM,9,6,0,3,0,0,0,0,5,1,0,0,0,2,1,0,0,0,0,0,0,0,8,28.682,35.46,61.3,3.89,8.15,3.47,8.84,3.81,21.849
CRIS_W48_OB_HS_LG,Cristobal,CRIS,W48,OB,HS,9/18/18,2018,500,LG,3,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,28.899,35.43,59.1,3.74,8,6.55,10.81,4.44,19.41
CRIS_W48_OB_HS_SM,Cristobal,CRIS,W48,OB,HS,9/18/18,2018,250,SM,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,28.899,35.43,59.1,3.74,8,6.55,10.81,4.44,19.41
CRIS_W48_OB_HS_SM,Cristobal,CRIS,W48,OB,HS,9/18/18,2018,combined,SUM,6,2,0,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,28.899,35.43,59.1,3.74,8,6.55,10.81,4.44,19.41
CRIS_W49_OB_HS_LG,Cristobal,CRIS,W49,OB,HS,9/25/18,2018,500,LG,4,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11,29.072,35.72,68.1,4.29,8.06,1.99,4.81,2.53,24.448
CRIS_W49_OB_HS_SM,Cristobal,CRIS,W49,OB,HS,9/25/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.072,35.72,68.1,4.29,8.06,1.99,4.81,2.53,24.448
CRIS_W49_OB_HS_SM,Cristobal,CRIS,W49,OB,HS,9/25/18,2018,combined,SUM,4,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13,29.072,35.72,68.1,4.29,8.06,1.99,4.81,2.53,24.448
CRIS_W50_OB_HS_LG,Cristobal,CRIS,W50,OB,HS,10/4/18,2018,500,LG,7,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,4,29.207,35.72,45.7,2.87,8.02,2.55,4.33,2.83,22.978
CRIS_W50_OB_HS_SM,Cristobal,CRIS,W50,OB,HS,10/4/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29.207,35.72,45.7,2.87,8.02,2.55,4.33,2.83,22.978
CRIS_W50_OB_HS_SM,Cristobal,CRIS,W50,OB,HS,10/4/18,2018,combined,SUM,7,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,15,29.207,35.72,45.7,2.87,8.02,2.55,4.33,2.83,22.978
CRIS_W51_OB_HS_LG,Cristobal,CRIS,W51,OB,HS,10/9/18,2018,500,LG,3,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,29.197,35.96,27.7,1.74,7.95,3.53,7.21,3.8,22.876
CRIS_W51_OB_HS_SM,Cristobal,CRIS,W51,OB,HS,10/9/18,2018,250,SM,7,4,0,1,1,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,5,29.197,35.96,27.7,1.74,7.95,3.53,7.21,3.8,22.876
CRIS_W51_OB_HS_SM,Cristobal,CRIS,W51,OB,HS,10/9/18,2018,combined,SUM,10,6,0,2,1,0,0,1,5,1,0,0,0,1,0,1,0,0,1,0,0,0,7,29.197,35.96,27.7,1.74,7.95,3.53,7.21,3.8,22.876
CRIS_W52_OB_HS_LG,Cristobal,CRIS,W52,OB,HS,10/16/18,2018,500,LG,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,29.286,35.81,56.5,3.55,8.09,3.4,5.29,3.16,22.955
CRIS_W52_OB_HS_SM,Cristobal,CRIS,W52,OB,HS,10/16/18,2018,250,SM,6,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,29.286,35.81,56.5,3.55,8.09,3.4,5.29,3.16,22.955
CRIS_W52_OB_HS_SM,Cristobal,CRIS,W52,OB,HS,10/16/18,2018,combined,SUM,8,4,0,1,3,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,3,29.286,35.81,56.5,3.55,8.09,3.4,5.29,3.16,22.955
CRIS_W53_OB_HS_LG,Cristobal,CRIS,W53,OB,HS,10/23/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.324,35.88,38.4,2.41,8.04,2.24,3.93,2.69,22.633
CRIS_W53_OB_HS_SM,Cristobal,CRIS,W53,OB,HS,10/23/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.324,35.88,38.4,2.41,8.04,2.24,3.93,2.69,22.633
CRIS_W53_OB_HS_SM,Cristobal,CRIS,W53,OB,HS,10/23/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.324,35.88,38.4,2.41,8.04,2.24,3.93,2.69,22.633
CRIS_W54_OB_HS_LG,Cristobal,CRIS,W54,OB,HS,10/31/18,2018,500,LG,5,3,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,29.546,35.43,46.5,2.91,7.86,1.63,2.91,2.66,21.082
CRIS_W54_OB_HS_SM,Cristobal,CRIS,W54,OB,HS,10/31/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.546,35.43,46.5,2.91,7.86,1.63,2.91,2.66,21.082
CRIS_W54_OB_HS_SM,Cristobal,CRIS,W54,OB,HS,10/31/18,2018,combined,SUM,5,3,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,29.546,35.43,46.5,2.91,7.86,1.63,2.91,2.66,21.082
CRIS_WXX_OB_HS_LG,Cristobal,CRIS,WXX,OB,HS,11/6/18,2018,500,LG,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29.503,35.42,44.5,2.79,7.85,1.86,3.17,2.8,21.595
CRIS_WXX_OB_HS_SM,Cristobal,CRIS,WXX,OB,HS,11/6/18,2018,250,SM,6,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.503,35.42,44.5,2.79,7.85,1.86,3.17,2.8,21.595
CRIS_WXX_OB_HS_SM,Cristobal,CRIS,WXX,OB,HS,11/6/18,2018,combined,SUM,8,6,0,1,1,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,29.503,35.42,44.5,2.79,7.85,1.86,3.17,2.8,21.595
CRIS_WXX_OB_HS_LG,Cristobal,CRIS,WXX,OB,HS,11/13/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29.404,35.48,43.1,2.71,7.91,1.49,2.79,2.59,24.613
CRIS_WXX_OB_HS_SM,Cristobal,CRIS,WXX,OB,HS,11/13/18,2018,250,SM,3,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,29.404,35.48,43.1,2.71,7.91,1.49,2.79,2.59,24.613
CRIS_WXX_OB_HS_SM,Cristobal,CRIS,WXX,OB,HS,11/13/18,2018,combined,SUM,4,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,29.404,35.48,43.1,2.71,7.91,1.49,2.79,2.59,24.613
CRIS_WXX_OB_HS_LG,Cristobal,CRIS,WXX,OB,HS,11/20/18,2018,500,LG,4,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,29.706,35.34,45,2.82,7.9,1.39,2.47,2.41,21.066
CRIS_WXX_OB_HS_SM,Cristobal,CRIS,WXX,OB,HS,11/20/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.706,35.34,45,2.82,7.9,1.39,2.47,2.41,21.066
CRIS_WXX_OB_HS_SM,Cristobal,CRIS,WXX,OB,HS,11/20/18,2018,combined,SUM,4,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,29.706,35.34,45,2.82,7.9,1.39,2.47,2.41,21.066
